胃体中部後壁の潰瘍底より湧出性出血	胃体部の悪性新生物
胃体中部後壁の潰瘍底より湧出性出血	胸部大動脈瘤、破裂性
胃体中部後壁の潰瘍底より湧出性出血	経口避妊薬服用後の消退出血
難聴（両耳）	難聴
難聴（両耳）	ＣＡＢＧ
難聴（両耳）	ＣＡＰＤ
鼻汁過多	鼻汁
鼻汁過多	月経過多
鼻汁過多	鼻感冒
左慢性硬膜下血腫	慢性硬膜下血腫
左慢性硬膜下血腫	急性硬膜下血腫
左慢性硬膜下血腫	硬膜下血腫
食道静脈瘤←びらんあり	食道静脈瘤破裂
食道静脈瘤←びらんあり	食道静脈瘤
食道静脈瘤←びらんあり	食道静脈瘤出血
右下顎骨骨膜炎	顎骨髄炎
右下顎骨骨膜炎	足部骨髄炎
右下顎骨骨膜炎	骨膜炎
左上腕の腫脹感	腕の腫脹
左上腕の腫脹感	耳下腺腫脹
左上腕の腫脹感	上腕の挫傷
胸水の増悪	胃炎増悪
胸水の増悪	耳鳴増悪
胸水の増悪	喘息増悪
血清ＣＲＰ上昇	ＳＴ上昇
血清ＣＲＰ上昇	血中ＬＤＨ異常
血清ＣＲＰ上昇	血糖値上昇
高コレステロール症	高コレステロール血症
高コレステロール症	コレステロール増加
高コレステロール症	総コレステロール増加
悪心（フェロミアによる）	サイトメガロウイルス感染
悪心（フェロミアによる）	ペニシリンアレルギー
悪心（フェロミアによる）	プラスマフェレシス
慢性活動性ＥＢウイルス感染症	ＲＳウイルス感染
慢性活動性ＥＢウイルス感染症	口腔ウイルス感染
慢性活動性ＥＢウイルス感染症	サイトメガロウイルス感染
肝細胞癌増大傾向	肝細胞癌
肝細胞癌増大傾向	腎細胞癌第４期
肝細胞癌増大傾向	腎細胞癌
ＣＡ１９－９高値	ＣＡ１９－９増加
ＣＡ１９－９高値	ＣＡ１２５増加
ＣＡ１９－９高値	ＣＰＫ－ＭＢ増加
肝細胞癌の疑い	肝細胞癌
肝細胞癌の疑い	腎細胞癌第４期
肝細胞癌の疑い	腎細胞癌
血糖上昇	血糖値上昇
血糖上昇	血圧上昇
血糖上昇	血糖減少
心筋症、タナトリルはこれの増悪予防目的の投与	コントロールされていない高血圧
心筋症、タナトリルはこれの増悪予防目的の投与	尿中ウロビリノーゲン増加
心筋症、タナトリルはこれの増悪予防目的の投与	心臓ペースメーカーバッテリー交換
側彎症	側弯症
側彎症	多幸症
側彎症	水腎症
嚥下性肺炎	急性肺炎
嚥下性肺炎	間質性肺炎
嚥下性肺炎	誤嚥性肺炎
ＥＰＳ（腹膜硬化症）	ＡＰＴＴ増加
ＥＰＳ（腹膜硬化症）	ＩＵＤ腹腔内迷入
ＥＰＳ（腹膜硬化症）	ＰＳＡ増加
皮膚の乾燥	皮膚乾燥
