胃体中部後壁の潰瘍底より湧出性出血	胃体部の悪性新生物
胃体中部後壁の潰瘍底より湧出性出血	生検後出血
胃体中部後壁の潰瘍底より湧出性出血	胃腸潰瘍
難聴（両耳）	自殺（既遂）
難聴（両耳）	難聴
難聴（両耳）	中耳炎
鼻汁過多	月経過多
鼻汁過多	鼻汁
鼻汁過多	月経過少
左慢性硬膜下血腫	慢性硬膜下血腫
左慢性硬膜下血腫	急性硬膜下血腫
左慢性硬膜下血腫	硬膜下血腫
食道静脈瘤←びらんあり	食道静脈瘤
食道静脈瘤←びらんあり	食道静脈瘤出血
食道静脈瘤←びらんあり	食道静脈瘤破裂
右下顎骨骨膜炎	下顎骨折
右下顎骨骨膜炎	顎骨髄炎
右下顎骨骨膜炎	骨膜炎
左上腕の腫脹感	腕の腫脹
左上腕の腫脹感	上腕の挫傷
左上腕の腫脹感	指の腫脹
胸水の増悪	乾癬増悪
胸水の増悪	胃炎増悪
胸水の増悪	認知症増悪
血清ＣＲＰ上昇	血圧上昇
血清ＣＲＰ上昇	血糖値上昇
血清ＣＲＰ上昇	ＣＲＰ増加
高コレステロール症	高コレステロール血症
高コレステロール症	コレステロール増加
高コレステロール症	コレステロール高値
悪心（フェロミアによる）	ファロー四徴症
悪心（フェロミアによる）	事故による外傷
悪心（フェロミアによる）	子宮頚部スミア検査陽性
慢性活動性ＥＢウイルス感染症	サイトメガロウイルス感染
慢性活動性ＥＢウイルス感染症	口腔ウイルス感染
慢性活動性ＥＢウイルス感染症	ＲＳウイルス感染
肝細胞癌増大傾向	肝細胞癌
肝細胞癌増大傾向	腎細胞癌
肝細胞癌増大傾向	腎細胞癌第４期
ＣＡ１９－９高値	ＣＡ１９－９増加
ＣＡ１９－９高値	ＡＬＴ高値
ＣＡ１９－９高値	ＣＡ１２５増加
肝細胞癌の疑い	肝細胞癌
肝細胞癌の疑い	腎細胞癌
肝細胞癌の疑い	腎細胞癌第４期
血糖上昇	血圧上昇
血糖上昇	血糖値上昇
血糖上昇	血糖減少
心筋症、タナトリルはこれの増悪予防目的の投与	ナトリウム増加
心筋症、タナトリルはこれの増悪予防目的の投与	血清ナトリウム増加
心筋症、タナトリルはこれの増悪予防目的の投与	アトピー性皮膚炎増悪
側彎症	側弯症
側彎症	乳腺症
側彎症	多幸症
嚥下性肺炎	急性肺炎
嚥下性肺炎	誤嚥性肺炎
嚥下性肺炎	間質性肺炎
ＥＰＳ（腹膜硬化症）	僧帽弁硬化症
ＥＰＳ（腹膜硬化症）	進行性全身性硬化症
ＥＰＳ（腹膜硬化症）	閉塞性動脈硬化症
皮膚の乾燥	皮膚乾燥
皮膚の乾燥	皮膚乾燥症
皮膚の乾燥	皮膚病変
血清アミラーゼ値上昇	血清アミラーゼ増加
血清アミラーゼ値上昇	血中アミラーゼ増加
血清アミラーゼ値上昇	アミラーゼ高値
両指関節痛	股関節痛
両指関節痛	肩関節痛
両指関節痛	膝関節痛
腸管出血	気管出血
腸管出血	腸出血
腸管出血	橋出血
ホットフラッシュ	アカラシア
ホットフラッシュ	アナフィラキシー
ホットフラッシュ	食道アカラシア
交叉感染	心感染
交叉感染	血腫感染
交叉感染	足指感染
声門下組織に出血	軟部組織出血
声門下組織に出血	皮下出血
声門下組織に出血	皮下組織膿瘍
逆流食道炎	逆流性食道炎
逆流食道炎	逆流性胃炎
逆流食道炎	尿道炎
高血圧（６１才～）	高血圧エピソード
高血圧（６１才～）	高血圧性心拡大
高血圧（６１才～）	高血圧性腎疾患
網脈絡膜瘢痕	網脈絡膜萎縮
網脈絡膜瘢痕	網膜萎縮
網脈絡膜瘢痕	脈絡膜血管腫
左眼瞼下垂症	眼瞼下垂
左眼瞼下垂症	眼そう痒症
左眼瞼下垂症	眼瞼炎
冠動脈ＣＴＡ	冠動脈再狭窄
冠動脈ＣＴＡ	冠動脈形成
冠動脈ＣＴＡ	冠動脈硬化症
左背部打撲	上背部痛
左背部打撲	背部痛
左背部打撲	背部膿瘍
播種性血管内凝固症候群（DIC）	可逆性後白質脳症症候群
播種性血管内凝固症候群（DIC）	周期性嘔吐症候群
播種性血管内凝固症候群（DIC）	腎性骨症症候群
抜歯による痛み	事故による外傷
抜歯による痛み	処置による出血
抜歯による痛み	処置による疼痛
右眼黄斑円孔	黄斑円孔
右眼黄斑円孔	加齢黄斑変性
右眼黄斑円孔	右眼白内障
右手背切創	心膜切除
右手背切創	手裂傷
右手背切創	背部痛
十二指腸潰瘍穿孔	十二指腸潰瘍
十二指腸潰瘍穿孔	十二指腸潰瘍修復
十二指腸潰瘍穿孔	回腸潰瘍穿孔
右胸部違和感	眼の違和感
右胸部違和感	胸部灼熱感
右胸部違和感	鼻腔内違和感
不正出血（内膜細胞診のため）	リウマチ（関節のみ）
不正出血（内膜細胞診のため）	出血性卵巣嚢胞
不正出血（内膜細胞診のため）	出血性肝嚢胞
心房細動（（Ｈ２５１月に判明））	心房細動
心房細動（（Ｈ２５１月に判明））	心房細動悪化
心房細動（（Ｈ２５１月に判明））	心室細動
目まい	めまい感
目まい	手裂傷
目まい	橋出血
血清クレアチンフォスフォキナーゼの上昇	血中クレアチンホスホキナーゼ増加
血清クレアチンフォスフォキナーゼの上昇	クレアチンホスホキナーゼ増加
血清クレアチンフォスフォキナーゼの上昇	クレアチンキナーゼ高値
両性腎硬化症	腎硬化症
両性腎硬化症	僧帽弁硬化症
両性腎硬化症	冠動脈硬化症
両五十肩	両下肢痛
両五十肩	両眼失明
両五十肩	側腹部痛
蜂巣炎（会陰）	蜂巣炎
蜂巣炎（会陰）	会陰痛
蜂巣炎（会陰）	卵巣炎
脊椎損傷	脊柱損傷
脊椎損傷	脊髄損傷
脊椎損傷	下肢損傷
ｇａｓｔｒｉｃ ｕｌｃｅｒ	２ａ型高脂血症
ｇａｓｔｒｉｃ ｕｌｃｅｒ	クラミジア性子宮頚管炎
ｇａｓｔｒｉｃ ｕｌｃｅｒ	血管芽腫
頭皮皮膚炎	手皮膚炎
頭皮皮膚炎	毛虫皮膚炎
頭皮皮膚炎	眼瞼皮膚炎
右上顎側歯痛	右上肢痛
右上顎側歯痛	上顎洞炎
右上顎側歯痛	上顎骨折
左耳介後部炎症性粉瘤	耳介後部痛
左耳介後部炎症性粉瘤	感染性粉瘤
左耳介後部炎症性粉瘤	中耳炎
左手首痛	手首痛
左手首痛	左上肢痛
左手首痛	手指痛
特発性血小板減少	続発性血小板減少症
特発性血小板減少	血小板減少
特発性血小板減少	本態性血小板血症
顔面、体幹、四肢に皮疹あり	体幹皮疹
顔面、体幹、四肢に皮疹あり	四肢皮疹
顔面、体幹、四肢に皮疹あり	顔面皮疹
過剰不安障害	伝導障害
過剰不安障害	情動不安定
過剰不安障害	筋骨格障害
舌が乾く	舌乾燥
舌が乾く	乾癬
舌が乾く	舌苔
結腸憩室症（出血性）	結腸憩室症
結腸憩室症（出血性）	結腸出血
結腸憩室症（出血性）	結腸憩室炎
右眼網膜斑状出血	網膜斑状出血
右眼網膜斑状出血	網膜点状出血
右眼網膜斑状出血	斑状出血
疲れがたまっている	めまい感
疲れがたまっている	浮動性めまい
疲れがたまっている	疲れ目
全身発疹	全身性発疹
全身発疹	全身発赤
全身発疹	全身冷感
術後創傷	下肢創傷
術後創傷	術後創感染
術後創傷	術後貧血
高血圧（以前からの疾患）	高血圧性心疾患
高血圧（以前からの疾患）	高血圧性腎疾患
高血圧（以前からの疾患）	高血圧エピソード
指の先がしびれる	手のしびれ感
指の先がしびれる	脚のしびれ感
指の先がしびれる	足のしびれ感
出血（吐血）	出血性貧血
出血（吐血）	出血性卒中
出血（吐血）	出血性脳梗塞
高血圧性心不全（心不全）	高血圧性心拡大
高血圧性心不全（心不全）	高血圧性心疾患
高血圧性心不全（心不全）	高血圧性腎疾患
左内頚動脈閉塞	頚動脈閉塞
左内頚動脈閉塞	内頚動脈瘤
左内頚動脈閉塞	末梢動脈閉塞
感染性下痢症	急性下痢
感染性下痢症	感染性胃腸炎
感染性下痢症	感染性関節炎
斑点状丘疹	丘疹
斑点状丘疹	斑状出血
斑点状丘疹	貨幣状湿疹
菌血症（Bacillus species）	敗血症
菌血症（Bacillus species）	敗血症性ショック
菌血症（Bacillus species）	背部痛（放散痛を伴う）
右後頭葉陳旧性脳梗塞	陳旧性脳梗塞
右後頭葉陳旧性脳梗塞	出血性脳梗塞
右後頭葉陳旧性脳梗塞	塞栓性脳梗塞
多発性神経鞘腫	多発性骨髄腫
多発性神経鞘腫	神経鞘腫
多発性神経鞘腫	聴神経鞘腫
胸やけ症状のため、タビガトラン中止	胸やけ
胸やけ症状のため、タビガトラン中止	甲状腺シンチグラフィ
胸やけ症状のため、タビガトラン中止	血中ビリルビン増加
咳が続いている	ほてり
咳が続いている	咳嗽
咳が続いている	浮動性めまい
慢性腎不全→血液透析	慢性腎不全
