胃体中部後壁の潰瘍底より湧出性出血	予測１
胃体中部後壁の潰瘍底より湧出性出血	予測２
胃体中部後壁の潰瘍底より湧出性出血	予測３
難聴（両耳）	耳スの良性新生物
難聴（両耳）	耳鳴
難聴（両耳）	耳用部分切除
鼻汁過多	無し
鼻汁過多	クレアチンキナープショク
鼻汁過多	膵酵不快感
左慢性硬膜下血腫	皮下血腫
左慢性硬膜下血腫	皮血腫
左慢性硬膜下血腫	慢性血腫
食道静脈瘤←びらんあり	胃腫瘤
食道静脈瘤←びらんあり	胃のむら
食道静脈瘤←びらんあり	胃癌
右下顎骨骨膜炎	症候群
右下顎骨骨膜炎	骨膜骨折
右下顎骨骨膜炎	尺骨骨粗鬆症
左上腕の腫脹感	足指腫脹
左上腕の腫脹感	上部腫脹
左上腕の腫脹感	手指のしびれ感
胸水の増悪	陰茎水疱
胸水の増悪	小水
胸水の増悪	陰茎水疱性結節性結核
血清ＣＲＰ上昇	クレアチニン増加
血清ＣＲＰ上昇	皮膚トリ感染
血清ＣＲＰ上昇	無し
高コレステロール症	アルコール性脂肪肝
高コレステロール症	コレステロードル増加
高コレステロール症	高コレステロール増加
悪心（フェロミアによる）	無し
悪心（フェロミアによる）	悪性パーキンソン病の発赤
悪心（フェロミアによる）	心臓ペースメーカー挿入
慢性活動性ＥＢウイルス感染症	慢性ジベル病増加
慢性活動性ＥＢウイルス感染症	Ｂ型ウイルス性胃腸炎
慢性活動性ＥＢウイルス感染症	慢性カテーテル障症候群
肝細胞癌増大傾向	無し
肝細胞癌増大傾向	肝機能検査異常
肝細胞癌増大傾向	肝癌
ＣＡ１９－９高値	ＡＳ値
ＣＡ１９－９高値	無し
ＣＡ１９－９高値	ＣＴスキャン
肝細胞癌の疑い	肝細胞癌
肝細胞癌の疑い	肝障害
肝細胞癌の疑い	肝癌
血糖上昇	血液透析
血糖上昇	血圧低下
血糖上昇	血糖病
心筋症、タナトリルはこれの増悪予防目的の投与	無し
心筋症、タナトリルはこれの増悪予防目的の投与	異常血管腫
心筋症、タナトリルはこれの増悪予防目的の投与	低カテーテル留置部位疼痛
側彎症	ざ瘡異常
側彎症	耳側腕炎
側彎症	気管支症候群
嚥下性肺炎	局所性肺炎
嚥下性肺炎	皮膚炎
嚥下性肺炎	びまん性肺炎
ＥＰＳ（腹膜硬化症）	腫瘍手術
ＥＰＳ（腹膜硬化症）	腫瘍ＮＯＳ
ＥＰＳ（腹膜硬化症）	腹痛
皮膚の乾燥	皮膚発角化症
皮膚の乾燥	皮膚乾燥
皮膚の乾燥	足部浮腫
血清アミラーゼ値上昇	無し
血清アミラーゼ値上昇	アミラーゼ増加
血清アミラーゼ値上昇	血小板減少性紫斑病
両指関節痛	指剥離
両指関節痛	関節痛
両指関節痛	下肢のしびれ感
腸管出血	皮膚出血
腸管出血	腹部切れ
腸管出血	脳出血
ホットフラッシュ	感染性粉瘤
ホットフラッシュ	血液分泌除去
ホットフラッシュ	皮膚斑
交叉感染	感冒
交叉感染	感染
交叉感染	咽頭感染
声門下組織に出血	皮膚出血
声門下組織に出血	皮膚カンジダ
声門下組織に出血	外傷性脳虚血性角化症
逆流食道炎	イレート上皮損傷
逆流食道炎	逆流性食道炎
逆流食道炎	流食道癌
高血圧（６１才～）	血管発作予防
高血圧（６１才～）	脊髄炎
高血圧（６１才～）	高血圧
網脈絡膜瘢痕	眼臓囲腫脹
網脈絡膜瘢痕	網膜下血腫
網脈絡膜瘢痕	顔面湿疹
左眼瞼下垂症	眼瞼皮疹
左眼瞼下垂症	眼瞼下垂
左眼瞼下垂症	眼の炎症
冠動脈ＣＴＡ	冠動脈ステント装着
冠動脈ＣＴＡ	経脳縮性直腸症
冠動脈ＣＴＡ	無し
左背部打撲	足の挫傷
左背部打撲	顔の挫傷
左背部打撲	挫傷
播種性血管内凝固症候群（DIC）	ＢＵＮＯＳ
播種性血管内凝固症候群（DIC）	ＢインＣ療法
播種性血管内凝固症候群（DIC）	フィ脈シェー表皮的冠
抜歯による痛み	術後痛
抜歯による痛み	痛
抜歯による痛み	局所の腫脹
右眼黄斑円孔	上肢上静脈
右眼黄斑円孔	黄斑円孔
右眼黄斑円孔	黄色異常形成
右手背切創	手の損傷ＮＯＳ
右手背切創	手足の損傷
右手背切創	手足術
十二指腸潰瘍穿孔	カルシウマス
十二指腸潰瘍穿孔	カルチーカテーテル留置
十二指腸潰瘍穿孔	瘍レックス
右胸部違和感	胸部異常感
右胸部違和感	胃不快感
右胸部違和感	感覚異常
不正出血（内膜細胞診のため）	処置による出血
不正出血（内膜細胞診のため）	処置後出血
不正出血（内膜細胞診のため）	出血ＮＯＳ
心房細動（（Ｈ２５１月に判明））	心房細動
心房細動（（Ｈ２５１月に判明））	心房細胞癌
心房細動（（Ｈ２５１月に判明））	心臓性胃臓
目まい	めまい
目まい	アナファラーゼ増加
目まい	挫傷
血清クレアチンフォスフォキナーゼの上昇	クレアチンホスホキナーゼ増加
血清クレアチンフォスフォキナーゼの上昇	無し
血清クレアチンフォスフォキナーゼの上昇	クレアチニン・クリアミルトランスフェラーゼ増加
両性腎硬化症	腎症候群
両性腎硬化症	腎盂炎
両性腎硬化症	腎硬化症
両五十肩	消化異常症状
両五十肩	無し
両五十肩	足部腫脹
蜂巣炎（会陰）	足関節炎
蜂巣炎（会陰）	関節炎
